  0.737788E-04  0.199474E+08  0.199474E+08  0.258867E+08  0.258856E+08  0.000000E+00  0.199474E+08  0.199474E+08  0.199550E+08 -0.470055E+00  0.103665E+08  0.103665E+08  0.420935E-01
  0.102967E-03  0.199461E+08  0.199461E+08  0.252282E+08  0.252263E+08  0.000000E+00  0.199461E+08  0.199461E+08  0.199535E+08 -0.470016E+00  0.103658E+08  0.103658E+08  0.586758E-01
  0.143702E-03  0.199436E+08  0.199436E+08  0.239894E+08  0.239859E+08  0.000000E+00  0.199436E+08  0.199436E+08  0.199507E+08 -0.469941E+00  0.103645E+08  0.103645E+08  0.816982E-01
  0.200552E-03  0.199388E+08  0.199388E+08  0.217346E+08  0.217291E+08  0.000000E+00  0.199388E+08  0.199388E+08  0.199452E+08 -0.469798E+00  0.103620E+08  0.103620E+08  0.113513E+00
  0.279892E-03  0.199295E+08  0.199295E+08  0.178917E+08  0.178846E+08  0.000000E+00  0.199295E+08  0.199295E+08  0.199348E+08 -0.469528E+00  0.103571E+08  0.103571E+08  0.157105E+00
  0.390621E-03  0.199121E+08  0.199120E+08  0.121511E+08  0.121481E+08  0.000000E+00  0.199121E+08  0.199121E+08  0.199156E+08 -0.469035E+00  0.103478E+08  0.103478E+08  0.215976E+00
  0.545156E-03  0.198799E+08  0.198799E+08  0.562930E+07  0.564639E+07  0.000000E+00  0.198799E+08  0.198799E+08  0.198815E+08 -0.468170E+00  0.103308E+08  0.103308E+08  0.293871E+00
  0.760826E-03  0.198229E+08  0.198229E+08  0.159475E+07  0.164509E+07  0.000000E+00  0.198229E+08  0.198229E+08  0.198234E+08 -0.466733E+00  0.103007E+08  0.103007E+08  0.394766E+00
  0.106182E-02  0.197266E+08  0.197265E+08  0.866227E+06  0.916422E+06  0.000000E+00  0.197266E+08  0.197266E+08  0.197269E+08 -0.464422E+00  0.102502E+08  0.102502E+08  0.524425E+00
  0.148189E-02  0.195705E+08  0.195702E+08  0.179375E+06  0.210474E+06  0.000000E+00  0.195704E+08  0.195704E+08  0.195705E+08 -0.460726E+00  0.101687E+08  0.101687E+08  0.691454E+00
  0.206814E-02  0.193253E+08  0.193248E+08  0.118268E+05  0.538500E+05  0.000000E+00  0.193253E+08  0.193253E+08  0.193253E+08 -0.454945E+00  0.100411E+08  0.100411E+08  0.906116E+00
  0.288632E-02  0.189531E+08  0.189521E+08 -0.190639E+05  0.116960E+05  0.000000E+00  0.189529E+08  0.189529E+08  0.189529E+08 -0.446175E+00  0.984758E+07  0.984757E+07  0.118104E+01
  0.402819E-02  0.184070E+08  0.184052E+08 -0.254596E+05 -0.620771E+04  0.000000E+00  0.184067E+08  0.184067E+08  0.184067E+08 -0.433315E+00  0.956374E+07  0.956372E+07  0.153117E+01
