  0.714286E-04  0.203655E+08  0.203655E+08  0.264079E+08  0.264068E+08  0.000000E+00  0.203655E+08  0.203655E+08  0.203736E+08 -0.457998E+00  0.993762E+07  0.993762E+07  0.437467E-01
  0.996866E-04  0.203641E+08  0.203641E+08  0.257162E+08  0.257141E+08  0.000000E+00  0.203641E+08  0.203641E+08  0.203720E+08 -0.457957E+00  0.993691E+07  0.993691E+07  0.609773E-01
  0.139124E-03  0.203613E+08  0.203613E+08  0.244159E+08  0.244123E+08  0.000000E+00  0.203613E+08  0.203613E+08  0.203688E+08 -0.457877E+00  0.993553E+07  0.993553E+07  0.848965E-01
  0.194163E-03  0.203560E+08  0.203560E+08  0.220536E+08  0.220478E+08  0.000000E+00  0.203560E+08  0.203560E+08  0.203627E+08 -0.457726E+00  0.993288E+07  0.993288E+07  0.117941E+00
  0.270976E-03  0.203458E+08  0.203457E+08  0.180415E+08  0.180343E+08  0.000000E+00  0.203458E+08  0.203458E+08  0.203513E+08 -0.457440E+00  0.992780E+07  0.992780E+07  0.163187E+00
  0.378178E-03  0.203265E+08  0.203265E+08  0.120912E+08  0.120888E+08  0.000000E+00  0.203265E+08  0.203265E+08  0.203302E+08 -0.456919E+00  0.991821E+07  0.991821E+07  0.224260E+00
  0.527790E-03  0.202911E+08  0.202910E+08  0.543499E+07  0.545448E+07  0.000000E+00  0.202911E+08  0.202911E+08  0.202927E+08 -0.456008E+00  0.990060E+07  0.990060E+07  0.304960E+00
  0.736590E-03  0.202285E+08  0.202284E+08  0.146771E+07  0.152243E+07  0.000000E+00  0.202285E+08  0.202285E+08  0.202289E+08 -0.454503E+00  0.986954E+07  0.986954E+07  0.409350E+00
  0.102799E-02  0.201231E+08  0.201229E+08  0.789247E+06  0.843326E+06  0.000000E+00  0.201231E+08  0.201231E+08  0.201233E+08 -0.452090E+00  0.981756E+07  0.981756E+07  0.543368E+00
  0.143468E-02  0.199527E+08  0.199524E+08  0.125274E+06  0.160736E+06  0.000000E+00  0.199526E+08  0.199526E+08  0.199527E+08 -0.448242E+00  0.973410E+07  0.973409E+07  0.715837E+00
  0.200226E-02  0.196863E+08  0.196858E+08 -0.276122E+05  0.204142E+05  0.000000E+00  0.196862E+08  0.196862E+08  0.196862E+08 -0.442248E+00  0.960394E+07  0.960394E+07  0.937274E+00
  0.279438E-02  0.192837E+08  0.192826E+08 -0.364469E+05 -0.357725E+04  0.000000E+00  0.192835E+08  0.192835E+08  0.192835E+08 -0.433196E+00  0.940736E+07  0.940735E+07  0.122063E+01
  0.389987E-02  0.186961E+08  0.186941E+08 -0.366036E+05 -0.159687E+05  0.000000E+00  0.186958E+08  0.186958E+08  0.186957E+08 -0.419991E+00  0.912059E+07  0.912057E+07  0.158124E+01
  0.403205E-02  0.186251E+08  0.186230E+08 -0.302970E+05 -0.123765E+05  0.000000E+00  0.186248E+08  0.186248E+08  0.186248E+08 -0.418396E+00  0.908595E+07  0.908593E+07  0.162219E+01
  0.416872E-02  0.185517E+08  0.185495E+08 -0.240728E+05 -0.844916E+04  0.000000E+00  0.185513E+08  0.185513E+08  0.185513E+08 -0.416746E+00  0.905012E+07  0.905010E+07  0.166409E+01
  0.431002E-02  0.184758E+08  0.184734E+08 -0.232620E+05 -0.164386E+04  0.000000E+00  0.184754E+08  0.184754E+08  0.184754E+08 -0.415040E+00  0.901307E+07  0.901305E+07  0.170695E+01
  0.445611E-02  0.183973E+08  0.183948E+08 -0.243888E+05  0.686262E+04  0.000000E+00  0.183969E+08  0.183969E+08  0.183969E+08 -0.413276E+00  0.897477E+07  0.897475E+07  0.175080E+01
  0.460715E-02  0.183162E+08  0.183135E+08 -0.218988E+05  0.121810E+05  0.000000E+00  0.183158E+08  0.183158E+08  0.183158E+08 -0.411454E+00  0.893520E+07  0.893517E+07  0.179565E+01
  0.476331E-02  0.182324E+08  0.182296E+08 -0.186032E+05  0.137429E+05  0.000000E+00  0.182320E+08  0.182320E+08  0.182320E+08 -0.409572E+00  0.889432E+07  0.889430E+07  0.184150E+01
  0.492476E-02  0.181460E+08  0.181429E+08 -0.202070E+05  0.137258E+05  0.000000E+00  0.181455E+08  0.181455E+08  0.181455E+08 -0.407628E+00  0.885212E+07  0.885209E+07  0.188838E+01
  0.509169E-02  0.180567E+08  0.180535E+08 -0.231419E+05  0.142062E+05  0.000000E+00  0.180562E+08  0.180562E+08  0.180562E+08 -0.405622E+00  0.880856E+07  0.880853E+07  0.193629E+01
  0.526427E-02  0.179646E+08  0.179612E+08 -0.208440E+05  0.157276E+05  0.000000E+00  0.179640E+08  0.179640E+08  0.179640E+08 -0.403552E+00  0.876361E+07  0.876358E+07  0.198523E+01
  0.544270E-02  0.178696E+08  0.178660E+08 -0.170067E+05  0.159834E+05  0.000000E+00  0.178690E+08  0.178690E+08  0.178690E+08 -0.401418E+00  0.871725E+07  0.871722E+07  0.203523E+01
  0.562719E-02  0.177717E+08  0.177678E+08 -0.166082E+05  0.141680E+05  0.000000E+00  0.177710E+08  0.177710E+08  0.177710E+08 -0.399217E+00  0.866945E+07  0.866942E+07  0.208628E+01
  0.581792E-02  0.176708E+08  0.176666E+08 -0.149605E+05  0.137858E+05  0.000000E+00  0.176701E+08  0.176701E+08  0.176701E+08 -0.396948E+00  0.862019E+07  0.862015E+07  0.213839E+01
  0.601512E-02  0.175667E+08  0.175623E+08 -0.116368E+05  0.145034E+05  0.000000E+00  0.175660E+08  0.175660E+08  0.175660E+08 -0.394611E+00  0.856943E+07  0.856939E+07  0.219155E+01
  0.621900E-02  0.174596E+08  0.174549E+08 -0.129117E+05  0.127609E+05  0.000000E+00  0.174588E+08  0.174588E+08  0.174588E+08 -0.392203E+00  0.851715E+07  0.851710E+07  0.224577E+01
