  0.737788E-04  0.203095E+08  0.203095E+08  0.263424E+08  0.263413E+08  0.000000E+00  0.203095E+08  0.203095E+08  0.203174E+08 -0.467515E+00  0.104161E+08  0.104161E+08  0.241444E-01
  0.102967E-03  0.203081E+08  0.203081E+08  0.256591E+08  0.256570E+08  0.000000E+00  0.203081E+08  0.203081E+08  0.203158E+08 -0.467475E+00  0.104154E+08  0.104154E+08  0.336625E-01
  0.143702E-03  0.203055E+08  0.203055E+08  0.243744E+08  0.243708E+08  0.000000E+00  0.203055E+08  0.203055E+08  0.203128E+08 -0.467397E+00  0.104140E+08  0.104140E+08  0.468891E-01
  0.200552E-03  0.203003E+08  0.203003E+08  0.220392E+08  0.220334E+08  0.000000E+00  0.203003E+08  0.203003E+08  0.203069E+08 -0.467249E+00  0.104113E+08  0.104113E+08  0.651983E-01
  0.279892E-03  0.202905E+08  0.202905E+08  0.180695E+08  0.180622E+08  0.000000E+00  0.202905E+08  0.202905E+08  0.202959E+08 -0.466970E+00  0.104062E+08  0.104062E+08  0.903675E-01
  0.390621E-03  0.202720E+08  0.202720E+08  0.121708E+08  0.121679E+08  0.000000E+00  0.202720E+08  0.202720E+08  0.202757E+08 -0.466459E+00  0.103966E+08  0.103966E+08  0.124566E+00
  0.545156E-03  0.202380E+08  0.202380E+08  0.554419E+07  0.556268E+07  0.000000E+00  0.202380E+08  0.202380E+08  0.202396E+08 -0.465565E+00  0.103788E+08  0.103788E+08  0.170273E+00
  0.760826E-03  0.201778E+08  0.201778E+08  0.155154E+07  0.160432E+07  0.000000E+00  0.201778E+08  0.201778E+08  0.201783E+08 -0.464084E+00  0.103474E+08  0.103474E+08  0.230382E+00
  0.106182E-02  0.200763E+08  0.200762E+08  0.849420E+06  0.900850E+06  0.000000E+00  0.200763E+08  0.200763E+08  0.200765E+08 -0.461706E+00  0.102948E+08  0.102948E+08  0.309024E+00
  0.148189E-02  0.199119E+08  0.199118E+08  0.167468E+06  0.199760E+06  0.000000E+00  0.199119E+08  0.199119E+08  0.199119E+08 -0.457907E+00  0.102102E+08  0.102102E+08  0.412172E+00
  0.206814E-02  0.196544E+08  0.196541E+08  0.829544E+03  0.451300E+05  0.000000E+00  0.196543E+08  0.196543E+08  0.196543E+08 -0.451974E+00  0.100780E+08  0.100780E+08  0.547290E+00
  0.288632E-02  0.192639E+08  0.192632E+08 -0.210385E+05  0.970272E+04  0.000000E+00  0.192637E+08  0.192637E+08  0.192637E+08 -0.442986E+00  0.987755E+07  0.987755E+07  0.723919E+00
  0.402819E-02  0.186915E+08  0.186902E+08 -0.279929E+05 -0.844785E+04  0.000000E+00  0.186910E+08  0.186910E+08  0.186910E+08 -0.429817E+00  0.958389E+07  0.958388E+07  0.953951E+00
  0.416472E-02  0.186221E+08  0.186208E+08 -0.226389E+05 -0.562576E+04  0.000000E+00  0.186217E+08  0.186217E+08  0.186217E+08 -0.428221E+00  0.954831E+07  0.954830E+07  0.980415E+00
  0.430589E-02  0.185503E+08  0.185489E+08 -0.166509E+05 -0.221661E+04  0.000000E+00  0.185498E+08  0.185498E+08  0.185498E+08 -0.426569E+00  0.951148E+07  0.951147E+07  0.100757E+01
  0.445184E-02  0.184760E+08  0.184745E+08 -0.158976E+05  0.328013E+04  0.000000E+00  0.184755E+08  0.184755E+08  0.184755E+08 -0.424860E+00  0.947337E+07  0.947336E+07  0.103542E+01
  0.460273E-02  0.183992E+08  0.183976E+08 -0.176269E+05  0.106945E+05  0.000000E+00  0.183986E+08  0.183986E+08  0.183986E+08 -0.423092E+00  0.943395E+07  0.943394E+07  0.106399E+01
  0.475874E-02  0.183197E+08  0.183180E+08 -0.159386E+05  0.156963E+05  0.000000E+00  0.183191E+08  0.183191E+08  0.183191E+08 -0.421264E+00  0.939319E+07  0.939317E+07  0.109329E+01
  0.492004E-02  0.182376E+08  0.182358E+08 -0.128404E+05  0.172399E+05  0.000000E+00  0.182370E+08  0.182370E+08  0.182370E+08 -0.419374E+00  0.935105E+07  0.935103E+07  0.112333E+01
  0.508680E-02  0.181527E+08  0.181508E+08 -0.143782E+05  0.169146E+05  0.000000E+00  0.181520E+08  0.181520E+08  0.181520E+08 -0.417421E+00  0.930750E+07  0.930748E+07  0.115413E+01
  0.525922E-02  0.180650E+08  0.180629E+08 -0.178912E+05  0.168245E+05  0.000000E+00  0.180643E+08  0.180643E+08  0.180643E+08 -0.415404E+00  0.926251E+07  0.926249E+07  0.118570E+01
  0.543748E-02  0.179744E+08  0.179722E+08 -0.163871E+05  0.180155E+05  0.000000E+00  0.179737E+08  0.179737E+08  0.179737E+08 -0.413320E+00  0.921605E+07  0.921603E+07  0.121805E+01
  0.562179E-02  0.178809E+08  0.178786E+08 -0.126733E+05  0.183210E+05  0.000000E+00  0.178802E+08  0.178802E+08  0.178802E+08 -0.411169E+00  0.916809E+07  0.916807E+07  0.125120E+01
  0.581234E-02  0.177844E+08  0.177820E+08 -0.123786E+05  0.163594E+05  0.000000E+00  0.177836E+08  0.177836E+08  0.177836E+08 -0.408949E+00  0.911858E+07  0.911856E+07  0.128515E+01
  0.600935E-02  0.176849E+08  0.176822E+08 -0.113419E+05  0.155359E+05  0.000000E+00  0.176840E+08  0.176840E+08  0.176840E+08 -0.406658E+00  0.906750E+07  0.906748E+07  0.131993E+01
  0.621304E-02  0.175822E+08  0.175794E+08 -0.814076E+04  0.162042E+05  0.000000E+00  0.175813E+08  0.175813E+08  0.175813E+08 -0.404295E+00  0.901482E+07  0.901479E+07  0.135553E+01
  0.642363E-02  0.174763E+08  0.174733E+08 -0.926893E+04  0.145251E+05  0.000000E+00  0.174753E+08  0.174753E+08  0.174753E+08 -0.401859E+00  0.896049E+07  0.896046E+07  0.139196E+01
  0.664136E-02  0.173671E+08  0.173639E+08 -0.113662E+05  0.130740E+05  0.000000E+00  0.173661E+08  0.173661E+08  0.173661E+08 -0.399347E+00  0.890449E+07  0.890446E+07  0.142924E+01
  0.686647E-02  0.172547E+08  0.172512E+08 -0.962295E+04  0.135893E+05  0.000000E+00  0.172535E+08  0.172535E+08  0.172535E+08 -0.396758E+00  0.884677E+07  0.884674E+07  0.146736E+01
  0.709921E-02  0.171387E+08  0.171351E+08 -0.938930E+04  0.119140E+05  0.000000E+00  0.171375E+08  0.171375E+08  0.171375E+08 -0.394091E+00  0.878730E+07  0.878726E+07  0.150634E+01
  0.733983E-02  0.170194E+08  0.170155E+08 -0.804359E+04  0.109834E+05  0.000000E+00  0.170181E+08  0.170181E+08  0.170181E+08 -0.391344E+00  0.872604E+07  0.872601E+07  0.154616E+01
  0.758862E-02  0.168964E+08  0.168923E+08 -0.530327E+04  0.111309E+05  0.000000E+00  0.168950E+08  0.168950E+08  0.168950E+08 -0.388515E+00  0.866296E+07  0.866292E+07  0.158684E+01
  0.784584E-02  0.167698E+08  0.167654E+08 -0.684239E+04  0.933553E+04  0.000000E+00  0.167684E+08  0.167684E+08  0.167684E+08 -0.385602E+00  0.859802E+07  0.859798E+07  0.162837E+01
  0.811177E-02  0.166396E+08  0.166349E+08 -0.674998E+04  0.947408E+04  0.000000E+00  0.166380E+08  0.166380E+08  0.166380E+08 -0.382604E+00  0.853117E+07  0.853113E+07  0.167073E+01
  0.838672E-02  0.165055E+08  0.165005E+08 -0.708913E+04  0.845042E+04  0.000000E+00  0.165039E+08  0.165039E+08  0.165039E+08 -0.379519E+00  0.846238E+07  0.846234E+07  0.171393E+01
  0.867099E-02  0.163676E+08  0.163623E+08 -0.611205E+04  0.783796E+04  0.000000E+00  0.163658E+08  0.163658E+08  0.163658E+08 -0.376345E+00  0.839161E+07  0.839156E+07  0.175794E+01
  0.896489E-02  0.162257E+08  0.162201E+08 -0.397182E+04  0.755085E+04  0.000000E+00  0.162239E+08  0.162239E+08  0.162239E+08 -0.373081E+00  0.831882E+07  0.831877E+07  0.180276E+01
  0.926876E-02  0.160799E+08  0.160739E+08 -0.464073E+04  0.660336E+04  0.000000E+00  0.160779E+08  0.160779E+08  0.160779E+08 -0.369723E+00  0.824396E+07  0.824391E+07  0.184835E+01
  0.958293E-02  0.159299E+08  0.159235E+08 -0.461585E+04  0.657052E+04  0.000000E+00  0.159278E+08  0.159278E+08  0.159278E+08 -0.366271E+00  0.816699E+07  0.816694E+07  0.189469E+01
