    0.10000E-03    0.46964E+03
    0.10202E-03    0.47874E+03
    0.10408E-03    0.48802E+03
    0.10618E-03    0.49747E+03
    0.10833E-03    0.50711E+03
    0.11052E-03    0.51693E+03
    0.11275E-03    0.52695E+03
    0.11503E-03    0.53715E+03
    0.11735E-03    0.54756E+03
    0.11972E-03    0.55817E+03
    0.12214E-03    0.56898E+03
    0.12461E-03    0.58000E+03
    0.12712E-03    0.59123E+03
    0.12969E-03    0.60268E+03
    0.13231E-03    0.61436E+03
    0.13499E-03    0.62625E+03
    0.13771E-03    0.63838E+03
    0.14049E-03    0.65074E+03
    0.14333E-03    0.66334E+03
    0.14623E-03    0.67619E+03
    0.14918E-03    0.68928E+03
    0.15220E-03    0.70263E+03
    0.15527E-03    0.71623E+03
    0.15841E-03    0.73010E+03
    0.16161E-03    0.74423E+03
    0.16487E-03    0.75864E+03
    0.16820E-03    0.77332E+03
    0.17160E-03    0.78829E+03
    0.17507E-03    0.80354E+03
    0.17860E-03    0.81910E+03
    0.18221E-03    0.83495E+03
    0.18589E-03    0.85110E+03
    0.18965E-03    0.86757E+03
    0.19348E-03    0.88435E+03
    0.19739E-03    0.90146E+03
    0.20138E-03    0.91890E+03
    0.20544E-03    0.93667E+03
    0.20959E-03    0.95479E+03
    0.21383E-03    0.97325E+03
    0.21815E-03    0.99207E+03
    0.22255E-03    0.10113E+04
    0.22705E-03    0.10308E+04
    0.23164E-03    0.10507E+04
    0.23632E-03    0.10710E+04
    0.24109E-03    0.10917E+04
    0.24596E-03    0.11128E+04
    0.25093E-03    0.11343E+04
    0.25600E-03    0.11563E+04
    0.26117E-03    0.11786E+04
    0.26645E-03    0.12014E+04
    0.27183E-03    0.12246E+04
    0.27732E-03    0.12482E+04
    0.28292E-03    0.12723E+04
    0.28864E-03    0.12969E+04
    0.29447E-03    0.13219E+04
    0.30042E-03    0.13474E+04
    0.30649E-03    0.13734E+04
    0.31268E-03    0.13999E+04
    0.31899E-03    0.14269E+04
    0.32544E-03    0.14544E+04
    0.33201E-03    0.14824E+04
    0.33872E-03    0.15110E+04
    0.34556E-03    0.15401E+04
    0.35254E-03    0.15698E+04
    0.35966E-03    0.16000E+04
    0.36693E-03    0.16308E+04
    0.37434E-03    0.16622E+04
    0.38190E-03    0.16942E+04
    0.38962E-03    0.17268E+04
    0.39749E-03    0.17600E+04
    0.40552E-03    0.17938E+04
    0.41371E-03    0.18283E+04
    0.42207E-03    0.18634E+04
    0.43060E-03    0.18992E+04
    0.43929E-03    0.19357E+04
    0.44817E-03    0.19729E+04
    0.45722E-03    0.20107E+04
    0.46646E-03    0.20493E+04
    0.47588E-03    0.20886E+04
    0.48550E-03    0.21286E+04
    0.49530E-03    0.21694E+04
    0.50531E-03    0.22110E+04
    0.51552E-03    0.22533E+04
    0.52593E-03    0.22964E+04
    0.53656E-03    0.23403E+04
    0.54739E-03    0.23851E+04
    0.55845E-03    0.24306E+04
    0.56973E-03    0.24771E+04
    0.58124E-03    0.25243E+04
    0.59299E-03    0.25725E+04
    0.60496E-03    0.26215E+04
    0.61719E-03    0.26715E+04
    0.62965E-03    0.27224E+04
    0.64237E-03    0.27742E+04
    0.65535E-03    0.28269E+04
    0.66859E-03    0.28807E+04
    0.68210E-03    0.29354E+04
